RefId,IsBadBuy,VehicleAge,Transmission,WheelTypeID,VehOdo,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,IsOnlineSale,WarrantyCost
4106,0,4,AUTO,1,73482,FORD,9344,11672,13783,16083,10163,12481,15034,17424,0,803
4113,0,3,AUTO,2,79255,OTHER,11107,12804,15649,18040,10679,12409,14540,16458,0,686
4117,1,5,AUTO,2,81637,OTHER,7589,9429,11652,13336,7377,8946,11447,13130,0,853
4120,0,2,AUTO,1,83245,FORD,12122,14678,15118,16683,12597,14287,16092,17449,0,853
4121,0,2,AUTO,1,88846,FORD,12122,14678,15118,16683,12563,14344,16081,17630,0,853
4123,1,7,AUTO,1,86564,CHRYSLER,7543,9252,11383,13652,6937,8550,10873,12287,0,1283
4129,0,3,AUTO,2,63016,OTHER,11011,12742,14690,16890,10643,12160,14205,16230,0,630
4133,0,2,AUTO,1,88232,FORD,12450,15092,15919,18510,10901,12929,14677,16612,0,853
4138,1,3,AUTO,0,83623,FORD,11156,12831,14987,16493,10926,12721,15095,16405,0,853
4139,0,3,AUTO,1,87778,OTHER,10146,11425,13426,15256,10304,11226,13713,14899,0,594
4153,0,4,AUTO,1,97594,CHRYSLER,10479,11769,14151,15222,9912,11937,14166,15891,0,2062
4156,0,5,AUTO,1,84370,CHRYSLER,10211,11936,14512,16330,10487,12550,15764,18865,0,1503
4157,1,4,AUTO,0,68408,GM,6151,7617,9456,10727,6330,7867,9446,10739,0,923
4158,1,4,AUTO,0,42148,CHRYSLER,8734,11043,13015,15619,9370,11754,13487,16137,0,905
4162,0,3,AUTO,1,84806,FORD,10573,12605,14016,15907,9743,11688,13790,15730,0,1373
4163,0,3,AUTO,1,71050,OTHER,10572,12085,14110,16130,10253,11624,14031,15719,0,686
4165,1,3,AUTO,1,89025,FORD,8334,10188,12639,14199,7710,9375,11375,12887,0,983
4169,1,9,AUTO,1,73783,OTHER,5926,7101,8707,10670,5880,6586,8750,9604,0,2040
4173,1,6,AUTO,2,90136,CHRYSLER,2515,3487,5694,6852,2623,3306,5448,6334,0,765
4174,1,3,AUTO,0,70688,GM,6165,7647,9836,11444,6165,7647,9836,11444,0,803
4175,1,8,AUTO,1,85754,FORD,2314,3272,4989,7054,2697,3446,5499,6384,0,1543
4177,0,2,AUTO,1,75039,GM,10437,11668,14384,15487,8913,9787,13083,13918,0,1038
4180,0,4,MANUAL,1,80136,OTHER,10086,11588,14780,15731,10097,11872,14412,16227,0,1243
4182,0,3,AUTO,1,93782,GM,13572,15037,17365,18413,13256,14388,17130,18143,0,1341
4187,0,3,AUTO,2,80154,OTHER,10435,12198,14621,16738,10014,11231,13657,15336,0,723
4189,1,9,AUTO,0,74680,OTHER,3443,4468,6503,7666,3443,4468,6503,7666,0,1455
4190,1,6,AUTO,1,84010,CHRYSLER,7284,9088,11077,13143,8046,9661,12000,13594,0,1763
4193,1,6,AUTO,1,91526,OTHER,9444,10727,12982,14473,9694,10830,13949,15255,0,1485
4195,1,4,AUTO,0,56666,CHRYSLER,4550,5653,8016,9180,4691,5831,7968,9159,0,1086
4199,0,2,AUTO,2,70185,OTHER,11195,12331,15380,16558,10907,12071,14617,16170,0,569
4207,1,5,AUTO,2,98946,GM,3847,5175,6947,8602,4595,5412,7703,8639,1,1774
4216,1,3,AUTO,1,76551,FORD,10693,12094,13850,15011,10281,11665,13886,14967,1,803
4218,0,4,AUTO,1,85074,OTHER,11290,13527,15304,17119,10907,12992,14731,16639,1,1243
4229,1,3,AUTO,1,77989,GM,7307,8651,11069,12644,7450,9455,11142,13195,1,1272
4233,0,3,AUTO,2,79055,CHRYSLER,11069,12848,15082,16694,10316,12045,14577,16108,1,1389
4234,0,3,AUTO,1,81678,FORD,10407,11852,14676,15644,10411,11575,14278,15024,1,853
4237,0,2,AUTO,1,85609,FORD,10868,12978,14258,16454,10251,12506,14053,15919,1,853
4243,0,1,AUTO,1,80032,GM,10364,11229,14900,16133,10133,11282,13886,15111,1,2152
4244,1,3,AUTO,2,89383,FORD,5343,6620,9170,10253,5145,6325,8292,10080,1,983
4246,1,4,AUTO,2,82860,FORD,4485,5460,8094,9163,4504,5875,8287,10809,0,1243
4254,0,2,AUTO,1,78577,CHRYSLER,11733,13325,15387,16926,11291,12755,14133,15044,0,1389
4260,1,4,AUTO,3,69208,OTHER,7357,8906,11181,12923,6917,8314,10772,11887,0,630
4261,0,2,AUTO,2,67669,GM,7881,8886,12457,13443,9149,10613,12848,14201,0,1703
4268,1,3,AUTO,2,74683,FORD,4966,6222,8377,9951,4866,6131,8040,9815,0,920
4270,0,1,AUTO,2,75820,GM,9150,9988,13359,14259,9901,11476,13613,15313,0,1974
4274,0,1,AUTO,2,44232,GM,9174,9941,13140,13830,9420,10751,13490,14839,0,764
4280,0,3,AUTO,1,81978,OTHER,11199,13210,14803,16708,11207,13334,14586,16793,0,983
4293,0,2,AUTO,1,85881,GM,8404,9461,12600,13660,10576,12693,13940,15889,0,2152
4295,1,6,AUTO,1,94289,GM,5022,6513,9030,10832,5211,6125,8504,9249,0,1485
4299,0,2,AUTO,1,65085,GM,8337,9731,12644,13647,8798,10213,13055,14109,0,1118
4300,0,3,AUTO,2,71191,CHRYSLER,9375,11639,13567,15425,9461,11217,13382,14633,0,1389
4304,0,2,AUTO,1,83873,FORD,10179,11454,14520,15967,10630,11914,14078,15099,0,853
4306,1,6,AUTO,1,74992,GM,5985,7265,10182,11562,5839,7355,9765,11177,0,1974
4310,0,2,AUTO,1,68820,GM,8361,9453,12331,13771,10292,12220,13905,15686,0,1703
4313,0,2,AUTO,1,59821,GM,8361,9453,12331,13771,10798,12982,13958,15829,0,1500
4315,0,2,AUTO,1,72577,GM,8361,9453,12331,13771,10406,12651,13621,15477,0,1974
4316,0,6,AUTO,1,96581,FORD,9188,11130,13650,15515,9585,11702,13988,16726,0,1630
4318,0,4,AUTO,3,85581,CHRYSLER,8900,11373,13290,15677,9060,10489,14062,15138,0,983
4320,1,7,AUTO,0,76653,OTHER,4078,4850,7236,7940,4078,4850,7236,7940,0,1220
4328,0,4,AUTO,1,87842,GM,8267,9925,13423,14698,9049,10768,13718,15074,0,1243
4329,0,2,MANUAL,2,58284,OTHER,10342,12094,13962,15516,10959,12690,14446,15952,0,837
4331,1,7,AUTO,0,85266,GM,3792,5113,7461,8974,3792,5113,7461,8974,0,4332
4333,1,5,AUTO,0,63071,FORD,3261,4143,6500,7346,3543,4430,6759,7623,0,1020
4346,1,7,AUTO,1,77238,OTHER,5534,6215,8459,9117,5841,6639,8725,9524,0,869
4351,1,7,AUTO,0,107692,FORD,2632,3772,5621,6773,2566,3692,5282,6607,0,1430
4360,1,7,AUTO,0,94807,FORD,7529,8963,10883,12366,7529,8963,10883,12366,0,1497
4369,1,7,AUTO,0,90905,FORD,4841,5611,8357,9262,3931,5458,7557,9617,0,920
4370,1,5,MANUAL,2,109152,FORD,3638,4710,7064,7889,3430,4467,6901,7733,0,1450
4372,1,8,AUTO,0,71112,FORD,3354,4168,6722,7756,3009,3830,6129,7255,0,1103
4374,1,5,AUTO,0,80303,GM,3107,4052,5907,6931,2628,3346,4963,6319,0,1243
4376,0,4,MANUAL,1,74845,OTHER,0,0,0,0,9234,10970,13022,14808,0,1974
4378,1,4,AUTO,0,71320,GM,4048,4981,7126,8125,3758,5283,6647,8570,0,803
4379,1,5,MANUAL,1,73290,CHRYSLER,3508,4435,6963,7919,3600,4589,6698,7762,0,1389
4382,1,5,AUTO,1,105228,OTHER,5855,7058,9278,10430,5901,7379,9465,11436,0,1290
4384,0,3,AUTO,1,81839,OTHER,13950,16148,18106,20103,13121,15504,17067,19492,0,1243
4386,0,3,AUTO,1,77906,CHRYSLER,9230,10703,12731,14397,9612,11026,13525,14649,0,1389
4387,1,7,AUTO,0,92381,CHRYSLER,2640,3637,5736,7029,2655,3607,5242,6318,0,1065
4391,0,3,AUTO,1,88450,GM,12928,14667,16607,17725,12554,14284,15945,17319,0,1243
4393,1,6,AUTO,0,84442,OTHER,5132,6408,8899,10191,5495,6686,9230,10556,0,594
4394,0,6,AUTO,1,98276,FORD,8459,9896,12877,14742,8832,10443,12092,13759,0,1197
4396,1,6,AUTO,0,73284,CHRYSLER,5464,6618,8148,9519,4882,6236,7689,9103,0,686
4402,1,3,AUTO,1,73245,FORD,13774,15511,15376,17252,14103,16086,15731,17873,0,1389
4404,0,1,AUTO,1,50748,GM,10411,11702,11744,13138,10441,11471,11776,12889,0,1500
4408,1,7,AUTO,0,52173,CHRYSLER,2764,3485,5442,6482,2830,3642,5445,6699,0,888
4409,1,2,AUTO,2,45178,CHRYSLER,9859,10535,15941,18056,10115,11321,14092,15348,0,834
4412,1,3,AUTO,1,59589,GM,8658,9900,12334,13508,9072,10429,12760,14086,0,1003
4414,1,4,AUTO,1,91013,GM,9578,11512,13752,15554,10583,13731,14866,17906,0,4437
4416,1,4,AUTO,2,55474,GM,6163,7312,9929,11847,6459,7633,10432,12290,0,671
4417,0,4,AUTO,1,73830,FORD,8620,10540,12867,14426,9573,11100,13305,14534,0,1506
4419,1,5,AUTO,1,75006,GM,4529,5603,6994,8614,3906,5021,6975,8152,0,803
4424,1,4,AUTO,0,39629,OTHER,3626,4689,6834,7841,3530,4598,6786,7771,0,462
4425,1,3,AUTO,0,73001,GM,8066,9688,11481,13312,8066,9697,11966,13198,0,1974
4426,1,7,AUTO,1,76417,FORD,2716,3627,5687,6909,2740,3857,5618,6929,0,2157
4429,1,3,AUTO,0,87445,CHRYSLER,6622,7848,10355,11096,6619,7786,10619,11504,0,983
4432,1,5,AUTO,0,60844,OTHER,3763,4832,6973,7972,3780,4934,6913,8061,0,533
4434,1,3,AUTO,0,73001,GM,7947,9444,11534,13121,7957,9465,11879,13259,0,1974
4436,0,2,AUTO,1,61453,GM,8377,9486,12944,14032,9780,11584,13442,15199,0,1703
4437,1,4,AUTO,0,59344,OTHER,5733,6124,9008,9438,5837,6613,8917,9770,0,671
4439,0,2,AUTO,1,82869,OTHER,9949,11154,13790,14728,10336,11614,13310,14460,0,1373
4440,0,2,AUTO,1,66015,CHRYSLER,10342,12306,14721,16077,10655,12410,14760,15803,0,1215
4441,0,2,AUTO,2,78752,GM,7883,8837,12050,13048,9552,11191,12703,14346,0,1974
4445,1,3,AUTO,0,84353,FORD,9731,12695,14279,16083,10729,13384,14853,16404,0,983
4446,0,3,AUTO,1,76721,GM,10362,12583,14094,16447,10389,12172,13762,15772,0,1974
4448,1,2,AUTO,1,85667,GM,8326,8627,12291,12562,8023,8514,11663,12132,0,853
4449,0,4,AUTO,1,86448,CHRYSLER,11293,13407,15542,17599,10932,13234,15280,17524,0,2282
4457,1,4,AUTO,0,56537,GM,4872,6078,8146,9160,4872,6078,8146,9160,0,671
4462,1,6,AUTO,0,84985,FORD,6247,7962,10541,12502,6247,7962,10541,12502,0,2282
4464,0,2,AUTO,1,74465,OTHER,10789,12239,14128,15541,9013,9734,12620,13286,0,803
4468,1,3,AUTO,0,65837,CHRYSLER,6622,7873,10439,11356,6622,7873,10439,11356,1,825
4470,1,3,AUTO,0,55680,CHRYSLER,9065,10356,13122,14829,9065,10356,13122,14829,1,1086
4471,1,4,AUTO,0,61908,CHRYSLER,7729,9128,10707,12374,7729,9128,10707,12374,1,1215
4475,0,5,AUTO,1,82300,CHRYSLER,9011,11235,13282,15636,9214,11509,13315,15575,0,2282
4476,1,2,AUTO,2,76522,GM,6224,6821,10043,10627,6618,7705,9479,11036,0,803
4479,1,7,AUTO,1,81874,FORD,2714,3566,5357,7039,2845,3878,5661,6645,0,1543
4484,1,3,AUTO,1,72384,GM,9721,11329,13356,14887,8986,10281,12784,13962,1,1272
4486,1,7,AUTO,0,81870,FORD,2970,3999,5780,6761,2970,3999,5780,6761,0,1543
4487,1,1,AUTO,0,43324,GM,9522,10287,13425,14181,9522,10287,13425,14181,0,764
4488,1,2,AUTO,0,52536,GM,8319,9725,12205,13557,8319,9725,12205,13557,0,1003
4489,1,4,AUTO,0,56537,GM,4900,6063,7982,9293,4900,6063,7982,9293,0,671
4492,0,3,AUTO,1,82706,FORD,9247,10441,13328,14043,8829,10371,12616,14125,1,853
4496,1,3,AUTO,1,82737,GM,7797,9285,11026,12466,7572,9176,11254,13052,0,853
4497,1,3,AUTO,1,62533,GM,7069,7944,10809,11404,7741,9259,11243,12819,0,728
4499,0,2,AUTO,2,61309,GM,7886,8747,11757,12686,9336,10831,12947,14231,0,1703
4501,0,3,AUTO,2,61053,CHRYSLER,9223,10408,13599,15346,10503,11915,14093,15580,0,1215
4503,0,2,AUTO,2,61802,GM,7886,8747,11757,12686,8947,10312,12457,13839,0,1703
4506,1,5,AUTO,2,76373,GM,3008,3968,6049,6572,2746,3824,5820,6965,0,1155
4508,0,3,AUTO,1,84612,CHRYSLER,8556,10361,12733,14361,9452,11226,13501,14865,0,1503
4518,1,5,AUTO,1,79523,GM,6860,8127,10093,11531,7156,8981,10789,12672,0,1506
4523,0,6,AUTO,1,93267,GM,9309,11016,12891,14598,9874,12251,13477,15855,0,2639
4524,1,7,AUTO,1,49021,OTHER,4742,5831,7840,8892,4661,5726,7554,8965,0,853
4530,0,3,AUTO,1,94652,CHRYSLER,14331,16567,17588,19597,13454,15652,16926,19063,0,1053
4534,0,2,AUTO,1,54876,OTHER,9411,10579,10664,11925,9495,10640,10755,11991,0,920
4535,1,6,AUTO,0,77778,FORD,5163,6297,6076,7301,5474,6500,6412,7520,0,1455
4537,0,4,AUTO,1,87557,FORD,4264,5480,5105,6418,9038,10357,10261,11686,0,983
4539,1,5,AUTO,1,75212,OTHER,7670,9298,8784,10542,7670,9298,8784,10542,0,1155
4540,1,2,AUTO,2,74505,GM,7113,8115,8182,9264,7113,8115,8182,9264,0,1038
4541,1,2,AUTO,2,88968,CHRYSLER,10315,12085,11640,13552,10315,12085,11640,13552,0,1503
4542,1,3,AUTO,2,69161,GM,8492,10592,9671,11939,8492,10592,9671,11939,0,1313
4546,0,5,AUTO,1,87871,GM,7890,9512,12378,14694,9805,11945,13338,15275,0,1243
4550,1,8,AUTO,2,87363,OTHER,4074,4980,7125,8144,3940,5091,6565,8282,0,1023
4559,1,8,AUTO,3,106565,CHRYSLER,3444,4647,7131,8405,2927,4000,6192,7376,0,2390
4568,1,3,AUTO,2,44185,OTHER,0,0,0,0,0,0,0,0,0,623
4570,0,3,AUTO,1,79541,CHRYSLER,9289,11382,10532,12793,9375,11502,10625,12922,0,920
4571,1,4,AUTO,0,92068,GM,8091,9885,9238,11176,7013,8692,8074,9887,0,1630
4579,0,2,AUTO,1,87131,GM,9295,10618,13430,15181,9027,10409,13134,14298,0,2152
4580,1,5,AUTO,1,58877,FORD,4479,6107,8094,10541,5401,6417,8092,8928,0,754
4581,0,3,AUTO,1,79667,CHRYSLER,9791,11267,13091,14671,9153,10677,12696,14302,0,1272
4583,0,4,AUTO,1,88290,GM,10202,12545,14719,16550,11212,13323,15144,17124,0,2152
4585,0,4,AUTO,2,83231,CHRYSLER,9465,10761,14135,15362,8766,10117,12317,13631,0,1503
4588,0,2,AUTO,2,79202,GM,8340,9682,12198,13308,9418,11160,12808,14473,0,1272
4589,0,2,AUTO,1,92035,CHRYSLER,9857,11312,13311,14741,10822,12225,14478,15932,0,765
4590,0,2,AUTO,1,73707,GM,8253,9369,12153,13357,10292,12220,13905,15686,0,1974
4591,0,2,AUTO,1,89577,GM,13404,15444,17298,18912,12380,13894,16887,18123,0,1373
4592,0,2,AUTO,1,65670,GM,8253,9369,12153,13357,10142,11997,13667,15546,0,1703
4597,1,3,AUTO,1,81122,OTHER,6982,8578,10716,12197,8109,9540,11715,13105,1,853
4608,0,3,AUTO,1,71336,CHRYSLER,7601,8866,8709,10075,8885,10552,10096,11896,0,1389
4616,0,3,AUTO,1,60488,CHRYSLER,8772,10093,9974,11400,9268,10769,10509,12131,0,1508
4621,0,5,AUTO,1,57617,GM,8812,10438,10017,11773,9029,11385,10251,12796,0,1251
4629,1,5,AUTO,3,86141,FORD,4443,5411,5298,6344,5005,6117,5905,7106,0,1243
4637,0,3,AUTO,1,63322,FORD,10632,11817,11983,13262,11496,13996,12916,15616,0,1508
4644,0,4,AUTO,2,54946,GM,8300,11351,9464,12759,10438,13314,11773,14879,0,920
4645,1,3,AUTO,1,70330,FORD,11679,13696,13113,15292,13198,15135,14754,16846,0,1038
4646,0,3,AUTO,1,58375,CHRYSLER,9042,10557,10265,11902,9373,10754,10623,12114,0,1086
4653,1,5,AUTO,1,66946,OTHER,4985,6368,5884,7377,5409,6161,6342,7154,0,1606
4655,0,3,AUTO,1,73908,CHRYSLER,10606,11957,11954,13414,11133,12724,12524,14242,0,1740
4660,0,2,AUTO,2,73795,GM,6597,7832,7625,8959,8825,9132,10031,10363,0,1272
4662,1,6,AUTO,1,63213,CHRYSLER,3246,4163,4006,4996,3254,3997,4014,4817,0,1515
4664,1,4,AUTO,2,59106,CHRYSLER,4445,5468,5301,6405,4481,5385,5339,6316,0,1086
4673,1,6,AUTO,1,89863,GM,5006,5919,5906,6893,6459,7524,7476,8626,0,1543
4677,0,3,AUTO,2,28088,GM,9000,10746,10220,12106,9000,10746,10220,12106,0,822
4680,0,4,AUTO,1,73864,FORD,10535,12729,11878,14247,11181,13190,12575,14745,0,803
4685,0,3,AUTO,1,84636,GM,8332,9904,9499,11196,8994,10602,10214,11950,0,1243
4687,1,4,AUTO,2,70349,GM,3533,4544,4316,5408,4751,5963,5631,6940,0,1155
4693,1,3,AUTO,2,83221,FORD,6980,8581,8038,9767,10652,12598,12004,14106,0,594
4694,0,4,AUTO,1,66122,CHRYSLER,8662,9902,9855,11194,9373,10569,10623,11915,0,1508
4696,0,3,AUTO,2,81107,FORD,8142,9910,9293,11203,10811,13165,12176,14718,0,1893
4698,0,3,AUTO,1,60637,CHRYSLER,12774,14035,14296,15658,13430,14646,15004,16318,0,1801
4702,0,3,AUTO,1,74082,CHRYSLER,12176,13481,13650,15059,12173,13488,13647,15067,0,1857
4703,0,3,AUTO,2,73582,GM,7000,8460,8060,9637,0,0,0,0,0,1272
4709,0,4,AUTO,1,63621,CHRYSLER,9393,10961,10644,12338,10090,11788,11397,13231,0,1411
4710,0,5,AUTO,1,76060,FORD,8359,9856,9528,11144,9613,10787,10882,12150,0,1389
4714,0,3,AUTO,1,76589,GM,10019,12058,11321,13523,10376,12156,11706,13628,0,1974
4722,0,4,AUTO,1,82820,GM,9051,10359,10275,11688,9483,10908,10742,12281,0,1633
4725,1,5,AUTO,1,81117,GM,5646,6862,6598,7911,5333,6610,6260,7639,0,2152
4728,0,2,AUTO,2,53335,OTHER,11855,13375,13303,14945,10148,11548,11460,12972,0,1003
4733,1,4,AUTO,1,70293,CHRYSLER,4257,5236,5098,6155,3986,4899,6681,7719,0,686
4734,0,4,AUTO,1,64060,CHRYSLER,9176,10792,10410,12155,8844,10429,10052,11763,0,825
4737,1,4,AUTO,1,48224,FORD,8540,9659,9723,10932,8396,9483,9568,10742,0,623
4740,0,4,AUTO,1,82100,FORD,9210,10999,10447,12379,0,0,0,0,0,1893
4743,0,8,AUTO,1,72129,GM,1857,3182,2506,3937,10051,11947,11355,13403,0,1455
4752,0,5,AUTO,1,76107,GM,8613,10527,9802,11869,9780,11783,11062,13226,0,1623
4753,0,4,AUTO,1,89858,CHRYSLER,9747,11577,11027,13003,9879,11708,11169,13145,0,1763
4759,0,4,AUTO,2,46911,CHRYSLER,4727,5819,5605,6785,8870,10385,10080,11716,0,975
4760,0,4,AUTO,1,60235,CHRYSLER,9747,11577,11027,13003,9879,11708,11169,13145,0,1411
4763,0,2,AUTO,2,88580,CHRYSLER,10364,11753,11693,13193,10375,12028,11705,13490,0,1763
4769,0,3,AUTO,1,62797,GM,10376,12156,11706,13628,10211,11912,11528,13365,0,1703
4771,0,4,AUTO,1,63398,CHRYSLER,10471,12118,11809,13587,10414,12126,11747,13596,0,1411
4775,0,5,AUTO,1,82361,GM,9564,10998,10829,12378,9459,10684,10716,12039,0,1763
4777,0,6,AUTO,1,78331,GM,4124,4727,4954,5605,9225,10802,10463,12166,0,2508
4778,0,4,AUTO,1,86001,GM,11232,12793,12631,14316,11670,13723,13104,15321,0,1763
4779,1,5,AUTO,1,98000,CHRYSLER,0,1,0,0,0,1,0,0,0,1485
4780,1,3,AUTO,3,63041,CHRYSLER,8375,9571,9545,10837,7783,8722,8906,9920,0,1215
4784,1,6,AUTO,1,85563,FORD,7543,8631,8646,9821,7541,8682,8644,9877,0,1803
4786,1,3,AUTO,2,76179,GM,6827,8017,7873,9158,6953,8200,8009,9356,0,1038
4787,0,3,AUTO,1,78189,OTHER,7080,8350,8146,9518,13848,15325,15456,17051,0,569
4789,0,4,AUTO,2,69553,GM,10877,13625,12247,15215,9546,11169,10810,12563,0,1020
4795,0,2,AUTO,1,68177,CHRYSLER,12349,13996,13837,15616,11815,13651,13260,15243,0,1215
4799,0,4,AUTO,2,48120,CHRYSLER,6435,7498,7450,8598,9982,12092,11281,13559,0,975
4804,0,2,AUTO,1,70085,FORD,12767,13989,14288,15608,12767,13989,14288,15608,0,1506
4808,0,3,AUTO,2,59065,OTHER,12192,13356,13667,14924,12192,13356,13667,14924,0,505
4838,0,4,AUTO,3,75410,CHRYSLER,10306,12558,11630,14063,10306,12558,11630,14063,0,920
4853,0,4,AUTO,2,79660,GM,10376,11910,11706,13363,10376,11910,11706,13363,0,1155
4864,0,3,AUTO,2,63779,FORD,9287,11242,10530,12641,9287,11242,10530,12641,0,728
4866,0,4,AUTO,1,67812,GM,12236,13736,13715,15335,10636,12817,11987,14342,0,1020
4870,0,2,AUTO,2,56670,CHRYSLER,9461,11189,10718,12584,9461,11189,10718,12584,0,1086
4874,0,3,AUTO,3,58163,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,0,1086
4881,0,4,AUTO,1,68486,OTHER,10113,12416,11422,13909,10551,12913,11895,14446,0,1020
4883,0,3,MANUAL,1,68665,FORD,10954,12477,12330,13975,10954,12477,12330,13975,0,728
4886,0,3,AUTO,2,56308,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1086
4887,0,3,AUTO,1,66507,OTHER,13466,15069,15043,16775,13466,15069,15043,16775,0,1118
4906,1,6,AUTO,2,69607,GM,3646,4618,4438,5487,3646,4618,4438,5487,0,4210
4916,0,3,AUTO,2,77090,CHRYSLER,8859,10181,10068,11495,8859,10181,10068,11495,0,686
4920,0,3,AUTO,2,57455,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,0,1086
4924,0,2,AUTO,2,74219,GM,10660,12480,12013,13978,10660,12480,12013,13978,0,1506
4925,0,1,AUTO,2,56204,GM,8753,9178,9953,10412,8753,9178,9953,10412,0,837
4926,0,3,AUTO,1,81857,CHRYSLER,9606,12019,10874,13481,9606,12019,10874,13481,0,1763
4929,0,3,AUTO,1,78077,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1389
4932,0,4,AUTO,1,65271,FORD,10464,12674,11801,14188,10130,12454,11440,13950,0,923
4934,1,3,AUTO,2,64949,CHRYSLER,6544,8170,7568,9324,6544,8170,7568,9324,0,1411
4935,0,2,AUTO,2,57869,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1086
4936,1,3,AUTO,2,66538,GM,7237,8978,8316,10196,7237,8978,8316,10196,0,1118
4944,0,3,AUTO,2,70313,CHRYSLER,9459,11179,10716,12573,10352,12039,11680,13502,0,1389
4948,0,2,AUTO,1,45510,OTHER,13087,15103,14634,16811,13087,15103,14634,16811,0,905
4949,0,2,AUTO,2,76279,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1389
4963,0,3,AUTO,2,74819,CHRYSLER,9259,11026,10500,12408,9040,10620,10263,11970,0,1389
4972,1,4,AUTO,2,74947,GM,10163,11366,11476,12775,8423,11573,9597,12999,0,1506
4980,1,6,AUTO,1,55433,FORD,5497,7142,6437,8213,5369,6980,6299,8038,0,1386
4987,0,2,AUTO,2,65807,FORD,10144,12216,11456,13693,10801,12929,12165,14463,0,728
5003,1,2,AUTO,1,47105,GM,7712,9180,8829,10414,7988,9261,9127,10502,0,1328
5007,1,6,AUTO,1,89330,FORD,2590,3700,3297,4496,2900,3844,3632,4652,0,1543
5013,0,2,AUTO,2,52122,CHRYSLER,9780,11272,11062,12674,9808,11349,11093,12757,0,1086
5015,0,3,AUTO,1,89290,CHRYSLER,10684,11626,12039,13056,10684,11626,12039,13056,0,1633
5017,1,3,AUTO,1,73786,OTHER,7462,8686,8559,9881,7078,8387,8144,9558,0,1740
5018,0,4,AUTO,2,80098,OTHER,10704,12563,12060,14068,11342,12865,12749,14394,0,1243
5027,0,4,AUTO,3,92517,GM,14031,16419,15653,18233,14134,16871,15765,18721,0,1918
5029,0,4,AUTO,3,87317,CHRYSLER,9244,10567,10484,11912,9035,10579,10258,11925,0,1893
5033,0,2,AUTO,1,77417,GM,11561,13632,12986,15223,12186,14670,13661,16344,0,1506
5046,0,4,AUTO,2,78402,GM,9692,12852,10967,14380,9692,12852,10967,14380,0,1155
5048,0,2,AUTO,2,84678,CHRYSLER,10584,12403,11931,13895,11139,12760,12530,14281,0,1763
5055,0,3,AUTO,1,79906,CHRYSLER,11980,14067,13438,15692,12696,14190,14212,15825,0,920
5060,0,3,AUTO,1,66822,OTHER,10991,12499,12370,13999,10922,12736,12296,14255,0,923
5061,0,3,AUTO,1,74940,CHRYSLER,9311,11450,10556,12866,9835,11813,11122,13258,0,920
5068,0,4,AUTO,1,72277,FORD,10809,13207,12174,14764,10232,12834,15119,17545,0,1389
5069,0,3,AUTO,2,71946,OTHER,13466,15069,15043,16775,13918,15904,15531,17676,0,1272
5082,0,3,AUTO,2,59920,CHRYSLER,9298,11068,10542,12453,9247,10879,10487,12249,0,1086
5085,1,5,AUTO,1,88507,FORD,8097,10323,9245,11649,6721,8272,10457,12594,0,1113
5099,1,2,AUTO,2,86627,GM,6540,7301,7563,8385,6885,7624,7936,8734,0,2282
5101,1,7,AUTO,2,75087,GM,2430,3368,3124,4137,2185,3317,2860,4082,0,4922
5102,0,3,AUTO,2,83262,GM,14450,15817,16106,17582,12656,15979,17774,21470,0,1243
5104,1,7,AUTO,2,82308,CHRYSLER,2936,4057,3671,4882,3539,4615,7693,10032,0,2063
5112,0,2,AUTO,1,87473,FORD,10079,11925,11385,13379,8969,10549,13219,14759,0,853
5117,0,3,AUTO,1,74328,GM,9052,10790,10276,12153,9022,10875,13396,15417,0,1155
5126,0,4,AUTO,1,68987,OTHER,11829,13965,13275,15582,10822,12885,16027,18820,0,630
5127,1,4,AUTO,2,70077,CHRYSLER,4391,5608,5242,6557,4167,5338,7800,10028,0,1623
5130,1,6,AUTO,2,67887,GM,2563,3587,3268,4374,3046,3954,5819,6531,0,2198
5133,0,4,AUTO,1,88249,GM,12139,14467,13610,16124,9653,11644,14821,17400,0,1373
5135,0,2,AUTO,1,86151,FORD,8535,10899,9718,12271,9657,12015,13190,16123,0,1763
5139,0,2,AUTO,2,46218,CHRYSLER,10047,11592,11351,13019,10017,11646,11318,13078,0,975
5141,1,4,AUTO,1,48907,CHRYSLER,3391,4305,4162,5149,2971,4115,6323,8000,0,553
5145,0,4,AUTO,1,87820,OTHER,12903,15187,14435,16902,13070,14622,17358,18806,0,1373
5149,0,2,AUTO,1,73643,CHRYSLER,12903,14812,14435,16497,12953,16272,17248,20678,0,1623
5154,0,2,AUTO,2,75532,FORD,8418,10521,9591,11863,9112,10938,13882,14850,0,803
