RefId,IsBadBuy,Auction,VehicleAge,Make,Model,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,IsOnlineSale,WarrantyCost
569,1,ADESA,7,JEEP,LIBERTY 4WD V6,AUTO,2,Covers,66550,AMERICAN,CHRYSLER,5931,7109,9026,10186,6115,7930,10047,13029,0,0,52117,20166,VA,0,1125
579,0,ADESA,2,DODGE,AVENGER 4C,AUTO,2,Covers,59998,AMERICAN,CHRYSLER,9085,9971,12622,13404,9105,9871,12677,12997,0,0,19619,20166,VA,0,920
581,0,ADESA,6,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,83563,AMERICAN,CHRYSLER,9276,10958,12905,14489,9544,11562,12848,14293,0,0,19619,20166,VA,0,1763
583,0,ADESA,2,DODGE,CHARGER V6,AUTO,2,Covers,72549,AMERICAN,CHRYSLER,12086,13167,15638,16694,11883,12836,15364,16329,0,0,19619,20166,VA,0,1389
584,1,ADESA,4,DODGE,CARAVAN FWD 4C,AUTO,2,Covers,61251,AMERICAN,CHRYSLER,5876,7124,9809,10964,5672,7140,8595,10484,0,0,19619,20166,VA,0,1411
585,1,ADESA,5,SUZUKI,XL-7 4WD,AUTO,1,Alloy,75406,OTHER ASIAN,OTHER,6900,7968,10780,12372,6572,7516,10604,11680,0,0,52117,20166,VA,0,1623
589,1,ADESA,5,CHRYSLER,PT CRUISER,AUTO,0,0,61935,AMERICAN,CHRYSLER,4200,5239,7236,8482,4200,5239,7236,8482,0,0,52117,20166,VA,0,1215
597,0,ADESA,5,GMC,1500 SIERRA PICKUP 2,AUTO,1,Alloy,79328,AMERICAN,GM,11320,13110,16090,17980,11325,14265,15693,18422,0,0,52117,20166,VA,0,1155
599,1,ADESA,5,FORD,TAURUS,AUTO,1,Alloy,84663,AMERICAN,FORD,3877,4893,6807,7973,3383,4538,6823,8068,0,0,52117,20166,VA,0,983
600,0,ADESA,3,FORD,MUSTANG V6,AUTO,1,Alloy,72159,AMERICAN,FORD,11586,13079,15102,16096,12144,13932,15226,16967,0,0,52117,20166,VA,0,803
602,1,ADESA,5,CHEVROLET,IMPALA,AUTO,0,0,82564,AMERICAN,GM,4575,5760,7227,8973,4575,5760,7227,8973,0,0,52117,20166,VA,0,2152
605,1,ADESA,5,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,65911,AMERICAN,CHRYSLER,7507,8736,10766,12325,6189,7671,9500,11869,0,0,17675,20166,VA,0,1411
606,1,ADESA,7,PONTIAC,GRAND AM V6,AUTO,1,Alloy,46648,AMERICAN,GM,2900,3949,5396,6389,2401,3251,5398,6312,0,0,17675,20166,VA,0,1769
608,1,ADESA,9,SATURN,S SERIES,AUTO,2,Covers,65979,AMERICAN,GM,1815,2510,4485,5078,1935,2797,4425,5089,0,0,17675,20166,VA,0,1711
610,1,ADESA,4,FORD,TAURUS,AUTO,0,0,87344,AMERICAN,FORD,5760,7314,10105,12831,5760,7314,10105,12831,0,0,17675,20166,VA,0,983
618,1,ADESA,5,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,76203,AMERICAN,CHRYSLER,8260,10207,12152,14064,8175,9846,12608,14222,0,0,52117,20166,VA,0,1623
623,1,ADESA,5,CHEVROLET,EQUINOX AWD V6,AUTO,1,Alloy,53035,AMERICAN,GM,7444,8792,11161,12447,7832,9151,11474,12716,0,0,52117,20166,VA,0,1169
634,1,ADESA,5,NISSAN,MAXIMA,AUTO,0,0,81495,TOP LINE ASIAN,OTHER,9002,10810,13174,15207,9002,10810,13174,15207,0,0,52117,20166,VA,0,1243
635,1,ADESA,8,GMC,ENVOY XL 4WD 6C,AUTO,0,0,92263,AMERICAN,GM,6125,7115,9228,9846,6125,7115,9083,9766,0,0,52117,20166,VA,0,2651
638,0,ADESA,3,CHEVROLET,IMPALA V6,AUTO,1,Alloy,77246,AMERICAN,GM,8285,9736,11976,13746,8772,10422,13014,14604,0,0,52117,20166,VA,0,1974
639,0,ADESA,5,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,97341,AMERICAN,CHRYSLER,9692,11780,13502,15203,9807,12610,13965,16520,0,0,52117,20166,VA,0,1918
643,1,ADESA,5,PONTIAC,GRAND PRIX,AUTO,0,0,61966,AMERICAN,GM,5223,6620,8302,9712,5223,6620,8302,9712,0,0,52117,20166,VA,0,1703
652,1,ADESA,6,HONDA,ACCORD V6,AUTO,1,Alloy,83292,TOP LINE ASIAN,OTHER,7034,8699,10674,12210,6452,7953,10612,11842,0,0,19619,20166,VA,0,1243
658,1,ADESA,7,PONTIAC,GRAND AM 4C,AUTO,1,Alloy,98674,AMERICAN,GM,2788,4010,5297,7618,2469,3530,5544,6773,0,0,52117,20166,VA,0,2074
665,1,ADESA,6,CHEVROLET,MALIBU V6,AUTO,0,0,92589,AMERICAN,GM,5149,6631,8069,9522,5147,6677,8045,9212,0,0,52117,20166,VA,0,1485
666,1,ADESA,3,PONTIAC,G6 V6,AUTO,0,0,48508,AMERICAN,GM,8516,10171,12299,13872,8516,10171,12299,13872,0,0,52117,20166,VA,0,905
670,1,ADESA,4,KIA,SORENTO 4WD,AUTO,1,Alloy,80814,OTHER ASIAN,OTHER,10022,13383,14302,16933,9876,12205,14222,15827,0,0,19619,20166,VA,0,2022
672,1,ADESA,5,DODGE,NEON,AUTO,0,0,75399,AMERICAN,CHRYSLER,2935,3841,6245,7138,3011,4031,5759,6770,0,0,19619,20166,VA,0,686
677,1,ADESA,9,SATURN,S SERIES,AUTO,2,Covers,74145,AMERICAN,GM,2010,2716,5592,9499,1708,2480,4113,4803,0,0,19619,20166,VA,0,1923
682,0,ADESA,2,MAZDA,MAZDA3,AUTO,2,Covers,56542,OTHER ASIAN,OTHER,11156,12557,14778,15834,10866,12382,14592,16129,0,0,52117,20166,VA,0,837
684,0,ADESA,2,CHEVROLET,MALIBU 4C,AUTO,2,Covers,49688,AMERICAN,GM,10007,11384,14198,15206,9040,9905,13412,14262,0,0,52117,20166,VA,0,764
687,0,ADESA,3,FORD,FUSION 4C,AUTO,1,Alloy,82343,AMERICAN,FORD,10764,12763,14018,15642,11007,12966,16514,19453,0,0,52117,20166,VA,0,853
698,0,ADESA,3,FORD,FUSION 4C,AUTO,1,Alloy,87641,AMERICAN,FORD,10393,11818,13954,15655,10442,12001,13894,15129,0,0,52117,20166,VA,0,853
699,0,ADESA,4,FORD,MUSTANG V6,AUTO,1,Alloy,63518,AMERICAN,FORD,9679,11382,13572,15235,9311,11112,13480,14781,0,0,52117,20166,VA,0,728
702,1,ADESA,4,DODGE,CARAVAN GRAND FWD V6,AUTO,2,Covers,94719,AMERICAN,CHRYSLER,6337,7918,10674,11976,6045,7572,9988,11954,0,0,52117,20166,VA,0,1918
705,1,ADESA,4,TOYOTA,CAMRY 4C,AUTO,1,Alloy,86215,TOP LINE ASIAN,OTHER,7490,8420,10418,11736,7967,9058,11399,13093,0,0,52117,20166,VA,0,594
707,0,ADESA,4,DODGE,DURANGO 2WD V8,AUTO,1,Alloy,61703,AMERICAN,CHRYSLER,8025,9482,12848,14039,10917,13290,15215,17501,0,0,52117,20166,VA,0,1215
712,1,ADESA,3,CHEVROLET,COBALT,AUTO,2,Covers,73976,AMERICAN,GM,5504,6648,9059,10175,5268,6498,8824,9987,0,0,52117,20166,VA,0,803
714,0,ADESA,3,FORD,F150 PICKUP 2WD V6,AUTO,1,Alloy,76192,AMERICAN,FORD,11324,14124,15227,17810,10751,12918,14825,16473,0,0,52117,20166,VA,0,569
716,1,ADESA,3,CHRYSLER,300,AUTO,2,Covers,68048,AMERICAN,CHRYSLER,10422,12236,14671,16277,10476,12306,14965,16431,0,0,52117,20166,VA,0,1215
719,1,ADESA,6,CHRYSLER,PACIFICA AWD,AUTO,1,Alloy,83560,AMERICAN,CHRYSLER,6744,8297,10200,11824,6027,7393,9398,11615,0,0,52117,20166,VA,0,2022
720,0,ADESA,2,FORD,FUSION 4C,AUTO,2,Covers,62605,AMERICAN,FORD,9017,10307,13218,14253,8778,10375,13263,14766,0,0,52117,20166,VA,0,728
723,0,ADESA,5,FORD,F150 PICKUP 2WD V8,AUTO,1,Alloy,77072,AMERICAN,FORD,10563,12734,15176,17124,9654,11468,14130,16036,0,0,52117,20166,VA,0,803
726,1,ADESA,7,CHEVROLET,TRAILBLAZER EXT 4WD,AUTO,0,0,71671,AMERICAN,GM,5859,7771,9720,11499,5859,7771,9720,11499,0,0,52117,20166,VA,0,2274
727,0,ADESA,4,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,95552,AMERICAN,CHRYSLER,10008,12483,14682,16727,9895,12462,14311,16656,0,0,52117,20166,VA,0,1918
730,1,ADESA,6,CHRYSLER,PACIFICA AWD,AUTO,0,0,86122,AMERICAN,CHRYSLER,6722,8234,10279,11803,6722,8234,10279,11803,0,0,52117,20166,VA,0,2022
733,1,ADESA,5,DODGE,NEON,AUTO,0,0,59477,AMERICAN,CHRYSLER,3184,4334,6283,7619,3184,4334,6283,7619,0,0,52117,20166,VA,0,588
734,1,ADESA,6,DODGE,1500 RAM PICKUP 4WD,AUTO,1,Alloy,91720,AMERICAN,CHRYSLER,8286,10585,12691,14751,8731,10914,13587,15245,0,0,52117,20166,VA,0,2062
735,1,ADESA,4,CHRYSLER,PT CRUISER,AUTO,0,0,65535,AMERICAN,CHRYSLER,4450,5529,8099,9056,4450,5529,8099,9056,0,0,52117,20166,VA,0,1215
736,1,ADESA,5,MERCURY,MONTEGO,AUTO,1,Alloy,70040,AMERICAN,FORD,6708,7731,11028,12118,6586,7798,10672,12068,0,0,52117,20166,VA,0,1506
737,0,ADESA,3,DODGE,DURANGO 4WD V8,AUTO,1,Alloy,72222,AMERICAN,CHRYSLER,0,0,0,0,0,0,0,0,0,0,52117,20166,VA,0,1623
738,0,ADESA,4,PONTIAC,TORRENT FWD V6,AUTO,1,Alloy,80584,AMERICAN,GM,9296,11135,12993,14239,8791,10764,12527,13796,0,0,52117,20166,VA,0,1503
746,1,ADESA,6,FORD,EXPLORER 2WD V8,AUTO,0,0,83248,AMERICAN,FORD,6452,7931,10065,11813,6452,7931,10065,11813,0,0,52117,20166,VA,0,1893
747,1,ADESA,4,DODGE,STRATUS 4C,AUTO,2,Covers,58938,AMERICAN,CHRYSLER,4040,5248,7319,8547,4104,5283,7253,8913,0,0,52117,20166,VA,0,920
748,1,ADESA,8,FORD,ESCAPE 4WD V6,AUTO,1,Alloy,94019,AMERICAN,FORD,4231,5587,7827,9239,4103,5341,7263,8736,0,0,52117,20166,VA,0,1930
755,1,ADESA,4,HYUNDAI,SO0TA 4C,AUTO,1,Alloy,81264,OTHER ASIAN,OTHER,6328,7554,10311,12309,6388,7240,9596,11093,0,0,52117,20166,VA,0,853
759,0,ADESA,2,DODGE,CHARGER V6,AUTO,2,Covers,74214,AMERICAN,CHRYSLER,10232,11433,14163,15522,10054,11360,14002,15390,0,0,52117,20166,VA,0,1389
773,1,ADESA,5,DODGE,NEON,AUTO,0,0,67007,AMERICAN,CHRYSLER,3091,4068,6072,7320,3091,4068,6072,7320,0,0,52117,20166,VA,0,630
774,0,ADESA,3,MAZDA,MAZDA6,AUTO,1,Alloy,76746,OTHER ASIAN,OTHER,9007,10502,12680,14048,9112,10483,12856,13882,0,0,52117,20166,VA,0,1272
807,1,ADESA,5,FORD,FOCUS,AUTO,1,Alloy,82187,AMERICAN,FORD,3255,4146,5925,7189,3637,4679,7320,8012,0,0,52117,20166,VA,0,1243
810,1,ADESA,3,FORD,FOCUS,AUTO,2,Covers,55624,AMERICAN,FORD,5836,7412,9723,11180,5297,6712,8440,9946,0,0,52117,20166,VA,0,920
814,1,ADESA,7,FORD,FOCUS,AUTO,0,0,58074,AMERICAN,FORD,2863,3788,5691,6890,2935,3912,5831,7099,0,0,52117,20166,VA,0,1220
816,1,ADESA,7,DODGE,NEON 2.0L I-4 SFI SO,AUTO,0,0,69215,AMERICAN,CHRYSLER,1443,2144,2058,2816,1443,2144,2058,2816,0,0,22916,50111,IA,0,930
823,0,ADESA,2,DODGE,CHARGER V6 3.5L V6 E,AUTO,2,Covers,40658,AMERICAN,CHRYSLER,10513,12226,11854,13704,10856,12492,12224,13991,0,0,22916,50111,IA,0,975
830,1,ADESA,3,CHEVROLET,COBALT 2.2L I4 MPI,AUTO,0,0,54912,AMERICAN,GM,4810,5899,5695,6871,4810,5899,5695,6871,0,0,99740,50111,IA,0,671
831,1,ADESA,6,CHEVROLET,MALIBU V6 3.1L V6 SF,AUTO,0,0,95298,AMERICAN,GM,2488,3491,3187,4270,2488,3491,3187,4270,0,0,99740,50111,IA,0,2939
844,1,ADESA,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,AUTO,1,Alloy,71672,AMERICAN,GM,8080,9677,9226,10951,7138,8564,8209,9749,0,0,99740,50111,IA,0,1155
847,1,ADESA,3,DODGE,CHARGER 3.5L V6 EFI,AUTO,2,Covers,44405,AMERICAN,CHRYSLER,9150,10821,10382,12187,8434,9944,9609,11240,0,0,99740,50111,IA,0,975
851,0,ADESA,3,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,83465,AMERICAN,CHRYSLER,8790,11373,9993,12783,8790,11373,9993,12783,0,0,99740,50111,IA,0,1763
854,1,ADESA,3,SUZUKI,FORENZA 2.0L I4 EFI,AUTO,2,Covers,59000,OTHER ASIAN,OTHER,4390,5597,5241,6545,3752,4653,4552,5525,0,0,99740,50111,IA,0,505
856,0,ADESA,1,CHEVROLET,IMPALA V6 3.5L V6 SF,AUTO,1,Alloy,83837,AMERICAN,GM,10408,11441,11741,12856,10201,11786,13807,15689,0,0,99740,50111,IA,0,2152
858,1,ADESA,3,CHRYSLER,PACIFICA FWD 3.5L V6,AUTO,1,Alloy,66653,AMERICAN,CHRYSLER,11223,13294,12621,14858,10290,12474,11613,13972,0,0,99740,50111,IA,0,1215
867,1,ADESA,3,CHRYSLER,TOWN & COUNTRY 2WD V,AUTO,2,Covers,67821,AMERICAN,CHRYSLER,7374,8295,8464,9459,7330,8251,8416,9411,0,0,99740,50111,IA,0,1411
868,0,ADESA,2,FORD,FIVE HUNDRED 3.0L V6,AUTO,1,Alloy,85909,AMERICAN,FORD,9793,12559,11076,14064,9205,11120,13011,14824,0,0,99740,50111,IA,0,1633
882,1,ADESA,6,FORD,TAURUS 3.0L V6 EFI,AUTO,0,0,81996,AMERICAN,FORD,2754,3923,3474,4737,2754,3923,3474,4737,0,0,99740,50111,IA,0,1283
883,1,ADESA,6,NISSAN,MAXIMA MFI V6 3.5L D,AUTO,1,Alloy,94174,TOP LINE ASIAN,OTHER,5598,6893,6546,7944,4474,5603,7803,9551,0,0,99740,50111,IA,0,1641
884,1,ADESA,4,DODGE,STRATUS 4C 2.4L I4 M,AUTO,0,0,72070,AMERICAN,CHRYSLER,2931,3801,3665,4605,2931,3801,3665,4605,0,0,99740,50111,IA,0,1155
886,0,ADESA,3,CHRYSLER,300 3.5L V6 MPI,AUTO,1,Alloy,71367,AMERICAN,CHRYSLER,9095,10662,10323,12015,10250,11909,14604,15924,0,0,99740,50111,IA,0,1389
892,1,ADESA,4,CHRYSLER,SEBRING 4C 2.4L I4 E,AUTO,0,0,63589,AMERICAN,CHRYSLER,3948,5095,4764,6003,3948,5095,4764,6003,0,0,99740,50111,IA,0,1020
898,0,ADESA,2,DODGE,CHARGER V6 2.7L V6 M,AUTO,2,Covers,57804,AMERICAN,CHRYSLER,8871,9779,10081,11061,10011,10786,13732,14535,0,0,1231,50111,IA,1,1086
901,0,ADESA,1,MERCURY,MILAN V6 3.0L V6 EFI,AUTO,1,Alloy,78035,AMERICAN,FORD,12696,13830,14212,15436,10918,12966,15784,17136,0,0,1231,50111,IA,1,1272
902,0,ADESA,3,CHEVROLET,EQUINOX AWD V6 3.4L,AUTO,2,Covers,74416,AMERICAN,GM,8935,11424,10150,12838,10272,12123,14237,15868,0,0,1231,50111,IA,1,1506
906,0,ADESA,3,FORD,MUSTANG V6,AUTO,1,Alloy,61296,AMERICAN,FORD,10339,12272,11666,13754,10316,12191,14666,16759,0,0,1231,50111,IA,1,728
907,0,ADESA,2,FORD,FREESTYLE FWD V6,AUTO,1,Alloy,88084,AMERICAN,FORD,10551,13451,11895,15027,10677,13152,15372,16965,0,0,1231,50111,IA,1,1633
909,0,ADESA,3,DODGE,MAGNUM V6,AUTO,1,Alloy,50595,AMERICAN,CHRYSLER,8289,9893,9452,11184,9079,10440,12672,13712,0,0,1231,50111,IA,1,1086
910,1,ADESA,5,CHEVROLET,MALIBU 4C,AUTO,0,0,71669,AMERICAN,GM,2884,4061,3615,4886,2884,4061,3615,4886,0,0,1231,50111,IA,1,1155
912,0,ADESA,2,CHRYSLER,300,AUTO,2,Covers,55983,AMERICAN,CHRYSLER,10016,11682,11317,13117,12006,13562,15546,17624,0,0,1231,50111,IA,1,1086
913,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,82456,AMERICAN,GM,8725,10459,9923,11796,10723,12431,14452,16036,0,0,1231,50111,IA,1,2152
914,0,ADESA,2,BUICK,TERRAZA FWD V6,AUTO,1,Alloy,86439,AMERICAN,GM,11941,13742,13396,15341,12389,13584,17511,18473,0,0,1231,50111,IA,1,2282
915,0,ADESA,2,TOYOTA,CAMRY 4C,AUTO,2,Covers,69137,TOP LINE ASIAN,OTHER,10866,12169,12235,13643,10048,11064,14084,15132,0,0,1231,50111,IA,1,533
918,0,ADESA,1,DODGE,CHARGER V6,AUTO,2,Covers,62888,AMERICAN,CHRYSLER,10445,11687,11781,13122,10342,11972,14192,16470,0,0,1231,50111,IA,1,1215
921,0,ADESA,1,DODGE,AVENGER 4C,AUTO,2,Covers,69177,AMERICAN,CHRYSLER,7814,8568,11705,12598,9111,10012,12397,13175,0,0,1231,50111,IA,1,1020
924,1,ADESA,2,CHRYSLER,PT CRUISER,AUTO,2,Covers,62845,AMERICAN,CHRYSLER,5460,6274,9276,9993,5333,6555,8687,9916,0,0,1231,50111,IA,1,1215
930,1,ADESA,6,DODGE,STRATUS V6,AUTO,1,Alloy,74296,AMERICAN,CHRYSLER,2836,3780,6070,7398,2836,3780,6070,7398,0,0,1231,50111,IA,1,1689
934,1,ADESA,6,FORD,WINDSTAR FWD V6,AUTO,1,Alloy,93730,AMERICAN,FORD,2400,3291,5840,6575,2508,3364,5447,6537,0,0,1231,50111,IA,1,2506
935,0,ADESA,1,SUBARU,FORESTER AWD,AUTO,2,Covers,75447,OTHER ASIAN,OTHER,10343,11895,14832,16165,11785,15970,15517,19525,0,0,1231,50111,IA,1,803
939,0,ADESA,2,SUBARU,FORESTER AWD,AUTO,3,Special,90667,OTHER ASIAN,OTHER,11490,14326,14773,17390,12162,14067,15269,17312,0,0,1231,50111,IA,1,909
940,1,ADESA,8,DODGE,DAKOTA PICKUP 2WD V8,AUTO,1,Alloy,75719,AMERICAN,CHRYSLER,5158,6542,8722,10134,5153,6536,8551,9778,0,0,22916,50111,IA,0,1806
941,0,ADESA,3,DODGE,CARAVAN GRAND FWD V6,AUTO,1,Alloy,77621,AMERICAN,CHRYSLER,10577,13506,14488,17547,12034,14394,17033,20374,0,0,22916,50111,IA,0,1623
945,1,ADESA,7,PONTIAC,GRAND AM V6,AUTO,1,Alloy,82202,AMERICAN,GM,3881,5188,7009,8330,3869,5172,6926,7942,0,0,1231,50111,IA,1,2712
946,1,ADESA,6,HYUNDAI,ELANTRA,AUTO,2,Covers,50515,OTHER ASIAN,OTHER,2741,3874,5962,7504,2959,4065,6190,7866,0,0,1231,50111,IA,1,505
957,1,ADESA,5,NISSAN,ALTIMA,AUTO,0,0,70519,TOP LINE ASIAN,OTHER,5862,7131,9185,10720,5862,7131,9185,10720,0,0,1231,50111,IA,1,686
963,1,ADESA,6,MERCURY,SABLE,AUTO,0,0,66309,AMERICAN,FORD,3426,4340,7095,8178,3426,4340,7095,8178,0,0,1231,50111,IA,1,825
968,0,ADESA,3,FORD,FUSION V6,AUTO,1,Alloy,62006,AMERICAN,FORD,9502,11166,13682,16078,10016,11640,13644,15364,0,0,1231,50111,IA,1,1118
971,0,ADESA,4,CHRYSLER,300,AUTO,2,Covers,78724,AMERICAN,CHRYSLER,8945,10534,12911,14621,10119,11611,14134,15616,0,0,1231,50111,IA,1,1389
972,1,ADESA,4,DODGE,CARAVAN GRAND FWD V6,AUTO,0,0,68134,AMERICAN,CHRYSLER,6228,7841,10142,11643,6228,7841,10142,11643,0,0,22916,50111,IA,0,1411
978,1,ADESA,5,FORD,FIVE HUNDRED,AUTO,0,0,65614,AMERICAN,FORD,6944,8643,10970,12877,6944,8643,10970,12877,0,0,22916,50111,IA,0,1313
980,1,ADESA,3,DODGE,NITRO 2WD V6,AUTO,0,0,48898,AMERICAN,CHRYSLER,9926,11527,14152,15603,9926,11527,14152,15603,0,0,22916,50111,IA,0,553
982,0,ADESA,4,FORD,MUSTANG V6,MANUAL,1,Alloy,68585,AMERICAN,FORD,9120,10560,13330,14938,10018,11782,13504,14799,0,0,22916,50111,IA,0,728
989,1,ADESA,4,SATURN,VUE 2WD 4C,AUTO,2,Covers,75763,AMERICAN,GM,6391,7912,10610,12321,6768,8679,10779,12943,0,0,22916,50111,IA,0,1623
990,0,ADESA,7,CHEVROLET,TAHOE 2WD,AUTO,1,Alloy,74434,AMERICAN,GM,8145,9562,12359,14199,9087,9913,12510,13582,0,0,1231,50111,IA,1,1923
993,1,ADESA,4,PONTIAC,G6 4C,AUTO,2,Covers,64734,AMERICAN,GM,6468,7649,9976,11265,6660,7815,9928,11181,0,0,1231,50111,IA,1,923
995,1,ADESA,3,CHEVROLET,IMPALA,AUTO,2,Covers,69844,AMERICAN,GM,7861,9108,11702,12982,8231,9466,11598,13020,0,0,1231,50111,IA,1,1703
996,1,ADESA,5,CHEVROLET,IMPALA,AUTO,2,Covers,89196,AMERICAN,GM,4550,5640,7807,8944,4751,5859,7581,9278,0,0,1231,50111,IA,1,2152
997,1,ADESA,4,CHRYSLER,PT CRUISER,AUTO,2,Covers,39467,AMERICAN,CHRYSLER,5455,6561,8688,9859,5627,6745,8635,10084,0,0,1231,50111,IA,1,882
998,0,ADESA,4,CHEVROLET,1500 SILVERADO PICKU,AUTO,2,Covers,66801,AMERICAN,GM,8378,10543,12568,14986,9073,11066,13190,14710,0,0,1231,50111,IA,1,1118
1005,0,ADESA,2,DODGE,NITRO 2WD V6,AUTO,1,Alloy,76708,AMERICAN,CHRYSLER,13945,16009,17195,19299,13408,15397,17277,19461,0,0,1231,50111,IA,1,686
1014,0,ADESA,4,GMC,ENVOY 2WD 6C,AUTO,1,Alloy,70171,AMERICAN,GM,10919,13140,15848,17311,10387,11819,15499,16424,0,0,1231,50111,IA,1,1155
1015,1,ADESA,4,SUZUKI,FORENZA,AUTO,0,0,75822,OTHER ASIAN,OTHER,4033,4912,6979,7885,3773,4637,7244,8162,0,0,1231,50111,IA,1,569
1016,1,ADESA,3,SATURN,ION,AUTO,0,0,57929,AMERICAN,GM,6598,7538,10428,11914,6697,7741,10052,11265,0,0,1231,50111,IA,1,671
1017,1,ADESA,4,SUZUKI,FORENZA,AUTO,0,0,75581,OTHER ASIAN,OTHER,4054,5093,7378,8528,4054,5093,7378,8528,0,0,1231,50111,IA,1,569
1022,1,ADESA,4,KIA,OPTIMA 4C,AUTO,2,Covers,59492,OTHER ASIAN,OTHER,5119,6573,7803,10023,4862,5865,8561,9254,0,0,1231,50111,IA,1,671
1034,1,ADESA,3,PONTIAC,VIBE,MANUAL,2,Covers,59050,AMERICAN,GM,7812,9323,10566,12814,7145,8288,10446,11586,0,0,1231,50111,IA,1,505
1035,1,ADESA,5,DODGE,STRATUS V6,AUTO,0,0,75976,AMERICAN,CHRYSLER,3694,4952,6658,8209,3284,4521,6295,7743,0,0,1231,50111,IA,1,1389
1036,0,ADESA,2,SATURN,AURA V6,AUTO,1,Alloy,78200,AMERICAN,GM,10976,12773,14824,16858,12197,13238,15812,16564,0,0,1231,50111,IA,1,1272
1040,0,ADESA,2,DODGE,CHARGER V6,AUTO,1,Alloy,60700,AMERICAN,CHRYSLER,11601,12521,15597,16350,11563,12605,15913,16460,0,0,1231,50111,IA,1,1215
1042,0,ADESA,3,VOLKSWAGEN,JETTA 5C,AUTO,1,Alloy,59702,OTHER,OTHER,11187,12620,15578,16359,10425,11803,14543,15799,0,0,1231,50111,IA,1,1003
1045,0,ADESA,2,FORD,TAURUS,AUTO,1,Alloy,89404,AMERICAN,FORD,11426,13919,15300,17654,10098,12444,14559,16615,0,0,1231,50111,IA,1,1633
1046,1,ADESA,6,CHRYSLER,PT CRUISER,AUTO,2,Covers,80674,AMERICAN,CHRYSLER,3549,4543,7027,8995,3666,4691,6807,8157,0,0,1231,50111,IA,1,1503
1048,0,ADESA,2,CHEVROLET,IMPALA V6,AUTO,1,Alloy,80272,AMERICAN,GM,9608,11042,14586,16763,8923,10035,12654,13912,0,0,1231,50111,IA,1,2152
1050,0,ADESA,3,CHEVROLET,1500 SILVERADO PICKU,AUTO,2,Covers,59287,AMERICAN,GM,11456,15119,15698,19511,12265,15087,17387,21387,0,0,1231,50111,IA,1,920
1052,0,ADESA,4,FORD,F150 PICKUP 2WD V6,AUTO,3,Special,66551,AMERICAN,FORD,8465,11141,12964,15151,9210,12036,13428,16036,0,0,1231,50111,IA,1,533
1053,1,ADESA,4,NISSAN,ALTIMA,AUTO,2,Covers,72373,TOP LINE ASIAN,OTHER,8394,10232,12277,13674,8135,9652,11526,12685,0,0,1231,50111,IA,1,686
1054,1,ADESA,3,PONTIAC,G5 4C,AUTO,1,Alloy,87903,AMERICAN,GM,6683,7731,10160,10934,5838,7301,9843,11032,0,0,1231,50111,IA,1,853
1059,1,ADESA,7,JEEP,LIBERTY 4WD V6,AUTO,0,0,95188,AMERICAN,CHRYSLER,6620,7860,10564,12825,6620,7860,10564,12825,0,0,1231,50111,IA,1,1353
1061,0,ADESA,5,JEEP,GRAND CHEROKEE 4WD V,AUTO,1,Alloy,75322,AMERICAN,CHRYSLER,9310,10758,13782,15823,9078,10767,13616,15763,0,0,1231,50111,IA,1,1857
1062,1,ADESA,3,CHEVROLET,COBALT,AUTO,0,0,63806,AMERICAN,GM,5454,6289,8654,9663,5454,6289,8654,9663,0,0,1231,50111,IA,1,728
1063,0,ADESA,4,JEEP,LIBERTY 4WD V6,AUTO,2,Covers,72973,AMERICAN,CHRYSLER,10087,11847,13697,15124,9574,11561,13052,14992,0,0,1231,50111,IA,1,920
1067,1,ADESA,3,SATURN,ION,AUTO,2,Covers,59279,AMERICAN,GM,6340,7574,9909,11051,6651,7723,10033,10913,0,0,1231,50111,IA,1,671
1068,0,ADESA,3,PONTIAC,G6 V6,AUTO,1,Alloy,77418,AMERICAN,GM,8389,9799,12047,13391,8784,10429,12194,13950,0,0,1231,50111,IA,1,1272
1069,1,ADESA,5,CHEVROLET,EQUINOX AWD V6,AUTO,0,0,89156,AMERICAN,GM,7832,9151,11474,12716,7832,9151,11474,12716,0,0,1231,50111,IA,1,1633
1073,1,ADESA,5,DODGE,NEON,AUTO,0,0,68591,AMERICAN,CHRYSLER,3043,4048,6355,7524,3043,4048,6355,7524,0,0,1231,50111,IA,1,630
1076,1,ADESA,6,PONTIAC,GRAND AM V6,AUTO,0,0,89462,AMERICAN,GM,3251,4454,6184,7237,3251,4454,6184,7237,0,0,20207,50111,IA,0,2412
